,keyword,page,position,id,type,name,brand,averageRating,manufacturerName,shortDescription,thumbnailUrl,price,currencyUnit
109,iphone,2,15,2XNITU85MHH0,Cell Phones,Apple iPhone 12 64GB Blue 5G Fully Unlocked B Grade Used Cellphone,Apple,,,"Apple iPhone 12 64GB Blue 5G Fully Unlocked B Grade Used Smartphone. Item Is In Good Condition. Phones are 100% Functional. This item will not be in the original packaging and includes a Brand New Non-OEM MFi certified power cable. Fully Functional with all GSM / CDMA Network Carriers such as Verizon, T-Mobile, AT&T, Sprint, Metro, Cricket Wireless, Boost, Virgin Mobile, etc. It has been fully tested and is in excellent working order. Used. The device will show signs of wear like scratches, scuffs, and minor dents.",https://i5.walmartimages.com/seo/Apple-iPhone-12-64GB-Blue-5G-Fully-Unlocked-B-Grade-Used-Cellphone_0d0951bc-5b78-4dbc-9949-3d9bd3191176.0da75c4243fbe294e3c3e19846591c3e.jpeg,288.99,USD
110,iphone,2,14,62VEZZ8DNKXR,Cell Phones,Restored Apple iPhone SE 2nd Generation (2020) Black 64GB Fully Unlocked Smartphone (Refurbished),Apple,3.3,,"The Apple iPhone SE is the most powerful 4.7-inch iPhone ever. Featuring A13 Bionic, the fastest chip in a smartphone, for incredible performance in apps, games, and photography. Portrait mode for studio-quality portraits and six lighting effects. Next-generation Smart HDR for incredible detail across highlights and shadows. Cinematic-quality 4K video. And all the advanced features of iOS. With long battery life and water resistance, it's so much of the iPhone you love, in a not so big size. Item is in Excellent Condition and 100% Fully Functional. Item will not be in the original packaging and inludes a Brand New Non OEM MFi certified power cable and UL approved power adapter. Fully Functional with every GSM / CDMA Network Carrier such as Verizon, T-Mobile, AT&T etc. Device may show some light scuffs or light scratches from handling.",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-SE-2nd-Generation-2020-Black-64GB-Fully-Unlocked-Smartphone-Refurbished_a5a4cb2a-9ee9-4eac-823b-05f8da1045a7.30d6ffa360fbca9c3cc406a02f6a505a.jpeg,112.0,USD
111,iphone,2,12,6VEDD5CB2VPL,Cell Phones,"Apple iPhone 12 A2172 64GB Black (Fully Unlocked) 6.1"" Smartphone (Refurbished: Fair)",Apple,3.3,,"This phone has been fully tested and been reset to factory settings by a certified technician. Phone is in good working order with minor wear and tear including scratches, scuffs, dings or blemishes. Comes with compatible USB cable and compatible wall adapter. No SIM card is included.",https://i5.walmartimages.com/seo/Apple-iPhone-12-A2172-64GB-Black-Fully-Unlocked-6-1-Smartphone-Refurbished-Fair_5a04fa23-da61-462b-8fb2-e6c739b14c40.035260aa21e0bedf72ba6d81e4e7f57b.jpeg,273.0,USD
112,iphone,2,10,1D5ZDSPESAVF,Cell Phones,Restored Apple iPhone 11 64GB Factory Unlocked 4G LTE Smartphone (Refurbished),Apple,3.9,,"This refurbished Apple iPhone 11 is one of the best iPhones ever made, and has been expertly renewed by our team to perform flawlessly for years to come.",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-11-64GB-Factory-Unlocked-4G-LTE-Smartphone-Refurbished_3cdd3e06-ca99-4348-8e88-ef92a90046e1.4ca17d97d28533b227294ba71714c5a6.jpeg,244.92,USD
113,iphone,2,9,3FKVJV375NY4,Cell Phones,Restored Apple iPhone 12 Mini - Carrier Unlocked - 64 GB Black (Refurbished),Apple,3.5,,"This phone has been fully tested and has been reset to factory settings by a certified technician. Phone is in good working order with minimal to no scratches, scuffs, dings or blemishes present. Comes with compatible USB cable and compatible wall adapter. No SIM card is included. This phone is Unlocked for both GSM and CDMA carriers.",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-12-Mini-Carrier-Unlocked-64-GB-Black-Refurbished_3918418c-63b8-4514-88f6-77c1ed8ef2dc.81dbe823263b12c8999f50ff4f455887.jpeg,252.99,USD
114,iphone,2,8,3EP4FHJUOGYO,Cell Phones,Restored iPhone 11 128GB Black (Unlocked) (Refurbished),Apple,3.4,,"This iPhone has been fully tested and has been reset to factory settings by a certified technician. Phone is in good working order with minimal to no scratches, scuffs, dings or blemishes present. Comes with compatible USB cable and compatible wall adapter. No SIM card is included. This phone is Unlocked for use with GSM and CDMA carriers.",https://i5.walmartimages.com/seo/Restored-iPhone-11-128GB-Black-Unlocked-Refurbished_1c3f253a-f6c3-40e2-869c-babdec0b2601.17c96ad5087f5bd04954c76bc5e2a33e.jpeg,288.95,USD
115,iphone,2,7,5T3VUNF5XKBQ,Cell Phones,"Pre Owned Apple iPhone 1164GB Black, Fully Unlocked (Refurbished: Fair) Smartphone",Apple,3.6,,"6.1-inch All-Screen OLED Multi-Touch DisplayWater and dust resistant (2 meters for up to 30 minutes, IP68) Dual-camera system with 12MP Ultra Wide and Wide cameras; Night mode, Portrait mode, and 4K video up to 60fps12MP TrueDepth front camera with Portrait mode, 4K video, and Slo-MoFace ID for secure authentication and Apple PayA13 Bionic chip with third-generation Neural EngineFast-charge capableWireless chargingiOS 13 with Dark Mode, new tools for editing photos and video, and brand new privacy features. Ram is 4 GB.",https://i5.walmartimages.com/seo/Pre-Owned-Apple-iPhone-1164GB-Black-Fully-Unlocked-Refurbished-Fair-Smartphone_c43556d4-0965-4ebe-a28b-b66102d36572.d012f13cc513f5dfc7eb66e845cd75a2.jpeg,229.97,USD
116,iphone,2,6,317AEX2022A0,Cell Phones,Restored Apple iPhone 13 - Carrier Unlocked - 128 GB Red (Refurbished),Apple,4.0,,"This Apple iPhone 13 has been professionally restored to working order by an approved vendor.  It is in Perfect Working Condition with 9/10 Cosmetic Rating. Fully Unlocked  compatible with all carriers. All iPhone 13 models have a haptic-touch capable 6.1"" (diagonal) ""Super Retina XDR"" display (2532x1170, 460 ppi) that occupies nearly the entire front of the device. It has three cameras. On the front -- tucked in the ""notch"" -- is a ""TrueDepth"" camera that in addition to supporting Face ID, takes 12 megapixel photos and shoots 4K video. The rear packs dual 12 megapixel, 4K video-capable Ultra Wide (f/2.4 aperture, 120-degree field of view) and Wide (f/1.6 aperture) cameras. Apple boasts that the Ultra Wide camera has a new sensor that promises more detail and less noise whereas the Wide camera supports ""Sensor-shift OIS"" for improved shot stabilization. These cameras also support a new ""Cinematic mode"" with a simulated depth effect (1080p, 30 fps). Internally, the iPhone 13 is powered by a 3.2 GHz ""Apple A15 Bionic"" processor with six cores -- two performance cores and four efficiency cores -- and a 16-core Neural Engine. It has 4 GB of RAM and 128 GB of flash storage. It also supports 802.11ax Wi-Fi 6 with 2x2 MIMO, 5G wireless, Bluetooth 5.0, Ultra Wideband ""for spatial awareness,"" NFC for Apple Pay, ""Express Cards with power reserve"" for compatible transit systems, and support for Dual SIM (one hardware nano SIM and one software-based eSIM or dual eSIMs).",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-13-Carrier-Unlocked-128-GB-Red-Refurbished_2cde657f-4967-44bd-9128-60cd7f0a6a0a.4669d529fc6d5ad72d8bb55fc78ea8dd.jpeg,442.99,USD
117,iphone,2,5,5FJFMN08YUJS,Cell Phones,Restored Apple iPhone 8 64GB GSM Unlocked Smartphone (Refurbished),Apple,3.5,,"iPhone 8 introduces an all new glass design. The world's most popular camera, now even better. The smartest, most powerful chip ever in a smartphone. Wireless charging that’s truly effortless. And augmented reality experiences never before possible. iPhone 8. A new generation of iPhone.",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-8-64GB-GSM-Unlocked-Smartphone-Refurbished_86f79c87-5730-49bd-a9c2-1a9367c24518.4dfff9def878547f484a5f4d569195e3.jpeg,104.46,USD
118,iphone,2,4,5RZEQHMCCDPG,Cell Phones,Restored Apple iPhone XR 64GB Black Fully Unlocked Smartphone (Refurbished),Apple,3.9,,"The Apple iPhone XR features the most advanced LCD in a smartphone, a 6.1-inch Liquid Retina display with industry-leading color accuracy and an innovative backlight design that allows the screen to stretch into the corners. The Advanced Face ID allows you to securely unlock your iPhone, log into apps and pay with just a glance. The A12 Bionic chip with next-gen Neural Engine uses real-time machine learning to transform the way you experience photos, gaming, augmented reality and more. A breakthrough 12MP camera system complete with Portrait Mode, Portrait Lighting, enhanced bokeh and all-new Depth Control.",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-XR-64GB-Black-Fully-Unlocked-Smartphone-Refurbished_0c62b729-3821-423d-98b8-47b2df41e980.75bcbc7bd475c6e785d48656af0a657b.jpeg,189.95,USD
119,iphone,2,3,53R5WRJPN4B8,Cell Phones,Restored Apple iPhone SE 2nd Generation (2020) - Carrier Unlocked - 64 GB Black (Refurbished),Apple,3.8,,iPhone SE 64GB Black (Unlocked),https://i5.walmartimages.com/seo/Restored-Apple-iPhone-SE-2nd-Generation-2020-Carrier-Unlocked-64-GB-Black-Refurbished_eb5c97fe-bea0-43cd-a695-d6dcd59f14df_2.dd8d9aaa2f1ff829e5a2e4f9d268c486.jpeg,114.0,USD
120,iphone,2,2,4NNMUPC0EVCV,Cell Phones,Restored Apple iPhone 12 - Carrier Unlocked - 64 GB Black (Refurbished),Apple,3.8,,"The Apple iPhone 12 features several new features and updates to push the device to new heights. 5G speed. A14 Bionic, the fastest chip ever in a smartphone. An edge-to-edge OLED display. Ceramic Shield with four times better drop performance. And Night mode on every camera. iPhone 12 has it all. Smartphones are in Excellent Cosmetic Condition, have passed full 65-point item inspection and are 100% Fully Functional. Device will be shipped in generic packaging and will include a Brand New Non OEM MFi certified power cable. Fully Functional with every GSM / CDMA Network Carrier such as Verizon, T-Mobile, AT&T, Metro, Boost, Cricket Wireless etc. 60 Days Seller Warranty Included with purchase. Device may show some light scuffs or light scratches due to handling.",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-12-Carrier-Unlocked-64-GB-Black-Refurbished_6b0fb38c-1982-4a77-9760-eefba5f3115c.a953827bacdfa9d782fce4d9cdc24525.jpeg,279.87,USD
121,iphone,2,1,37MZVMDGFYPH,Cell Phones,"Metro by T-Mobile TCL ION X, 32GB, Black - Prepaid Smartphone",TCL,3.7,,"TCL ION X comes packed with an impressive 6” HD+ display for striking visuals. A powerful MediaTekTM octa-core processor and 3GB of RAM provide fluid and responsive operation while the 3000mAh battery keeps you powered throughout the day. The 13MP rear camera with AI scene detection captures great photos, while the 5MP front camera lets you join video calls so you can stay connected. Face Unlock keeps your device and data secured while easily accessing with just a glance.",https://i5.walmartimages.com/seo/Metro-by-T-Mobile-TCL-ION-X-32GB-Black-Prepaid-Smartphone_ddce72fa-81b4-45e4-b874-69531496a342.5ac31af8179b1b28e0d7a2ad17395dcd.png,34.88,USD
122,iphone,1,42,3ITPN0HMJFQ9,Cell Phones,"Straight Talk Apple iPhone 14 Pro, 128GB, Gold- Prepaid Smartphone [Locked to Straight Talk]",Apple,4.1,,"<p>Pro. Beyond. Take a huge leap forward with the iPhone 14 Pro from Straight Talk. Experience iPhone in a whole new way with Dynamic Island, Always-On display and A16 Bionic chip, the ultimate smartphone chip. Capture incredible detail with a 48MP main camera for up to 4x greater resolution. Get way more wow with bigger, better features like 128GB of storage, a 6.1-inch Super Retina XDR display<sup>1</sup>, all-day battery life and up to 23 hours of video playback<sup>2</sup>. Enjoy more peace of mind with groundbreaking safety features new to iPhone like Emergency SOS via satellite<sup>3</sup> and Crash Detection. Cruise at high speeds with superfast 5G cellular<sup>4</sup>.</p>
<p>Pair it with a no-contract unlimited talk, text & data plan from Straight Talk to keep you connected for less on America's most reliable 5G† Network. Find the Apple iPhone 14 Pro and Straight Talk plans online or in-store at your local Walmart.</p>",https://i5.walmartimages.com/seo/Straight-Talk-Apple-iPhone-14-Pro-128GB-Gold-Prepaid-Smartphone-Locked-to-Straight-Talk_6950d257-436c-403c-9545-99ce5d98fcc4.303c44244c472235ed13966ecce40aee.jpeg,899.0,USD
123,iphone,1,41,2HFS0CSZWXS1,Cell Phones,"Straight Talk TCL 40 XE, 5G, 64GB, Black - Prepaid Smartphone [Locked to Straight Talk]",TCL,0.0,,"<p>Get a phone that's perfect for both work and play with the TCL 40 XE 5G from Straight Talk. Powered by NXTVISION Technology, this smartphone optimizes color, contrast and clarity in real-time for a portable theater-level visual experience. With a refresh rate of 90Hz and touch sampling rate of up to 180Hz, you can seamlessly scroll through your favorite content. The TCL 40 XE's powerful Octa-core processor and 4GB of RAM makes multitasking a breeze, so you can download apps and stream effortlessly. Capture stunning, detailed photos at any angle with a triple-camera system, or use the front camera to take share-worthy selfies with friends and family. Equipped with a long-lasting battery, this smartphone is made to last all day on a single charge. Plus, keep your personal data and files secure with security features like Face Unlock and the side-mounted fingerprint scanner.</p> <p>Plus, with Straight Talk's coverage on America's most reliable 5G&dagger; network and no contract plans you can always keep up with those who matter the most. Pair this device with a premium wireless experience without the premium price tag or costly long-term contracts and get unlimited talk &amp; text plans from Straight Talk that start at just $35/mo for a single line. Shop for the TCL 40 XE 5G online at Walmart.com or at your local Walmart.</p>",https://i5.walmartimages.com/seo/Straight-Talk-TCL-40-XE-5G-64GB-Black-Prepaid-Smartphone-Locked-to-Straight-Talk_da2e655c-aa36-4d40-a860-ad1ced578b17.e3dee91ae90ee1532b35603cb9ad0a98.jpeg,149.0,USD
124,iphone,1,40,5RY6GCU66894,Cell Phones,"Straight Talk TCL A3, 32GB, Black- Prepaid Smartphone [Locked to Straight Talk]",Straight Talk,3.2,,"<p>The TCL A3 in Prime Black from Straight Talk features a spacious 5.5"" 18:9 HD+ display in a compact body, packing a lot of punch in a small frame. Take stunning photos with the 8MP rear camera with Pro mode or start a video chat with the 5MP selfie camera. Facial recognition conveniently unlocks your phone so you can stay on top of social media updates, calls, and emails. The large battery, fast processor, and ample expandable memory help you keep up with your daily multitasking needs. Pair it with an unlimited talk, text & data plan on Americas largest and most dependable networks without a contract from Straight Talk to keep you connected for less.</p>",https://i5.walmartimages.com/seo/Straight-Talk-TCL-A3-32GB-Black-Prepaid-Smartphone-Locked-to-Straight-Talk_74d69ac3-f5a0-42f3-b091-369b1400588b.6f693fa71c68cc8915ae59a13bfe496d.jpeg,39.06,USD
